A,B,Weight,5,10,15,Date
39289471,1618409803,69,3,3,2,2017-05-31
1894345033,898746163,1830,30,26,25,2017-05-31
1048805030,1940223199,12167,284,252,221,2017-05-31
743115867,1507003269,74934,23,23,23,2017-05-31
185220184,141963075,1693,24,20,17,2017-05-31
1412465344,1618409803,1,0,0,0,2017-05-31
141963075,1633008291,561,9,9,8,2017-05-31
212000350,1946984457,2,0,0,0,2017-05-31
120344177,664876639,59960,10,10,10,2017-05-31
372130603,2012117719,6,0,0,0,2017-05-31
1164132751,1649770657,107,2,2,2,2017-05-31
1507003269,120344177,77049,86,82,69,2017-05-31
126917245,1563901307,61,2,1,1,2017-05-31
1054474252,1164132751,2,0,0,0,2017-05-31
212000350,1815180464,2,0,0,0,2017-05-31
1777531055,1662800680,2,0,0,0,2017-05-31
1633008291,798607520,455,11,11,11,2017-05-31
141963075,1649570713,19362,6,6,6,2017-05-31
451580037,372130603,3,0,0,0,2017-05-31
1940223199,743115867,16,1,1,1,2017-05-31
1940223199,451580037,39055,83,82,82,2017-05-31
1946984457,1075659491,9303,32,32,31,2017-05-31
1486352360,823871393,7,1,0,0,2017-05-31
126917245,1940223199,68,4,3,1,2017-05-31
1639722367,743115867,88,2,2,2,2017-05-31
875194475,1996782215,8,1,0,0,2017-05-31
1054474252,1666138047,6,1,0,0,2017-05-31
1996782215,1946984457,13,2,0,0,2017-05-31
1661934886,1596461864,51226,64,61,60,2017-05-31
898746163,614208048,7550,2,2,2,2017-05-31
1639722367,1822997786,29,2,0,0,2017-05-31
1738013984,823871393,62545,459,436,412,2017-05-31
589128542,1507003269,6,1,0,0,2017-05-31
823871393,212000350,3,0,0,0,2017-05-31
1738013984,212000350,2,0,0,0,2017-05-31
409017060,823871393,4,0,0,0,2017-05-31
185220184,1164132751,7,0,0,0,2017-05-31
126917245,1164132751,198,6,6,6,2017-05-31
352803492,1486352360,781,3,3,2,2017-05-31
1894345033,120344177,56732,7,7,7,2017-05-31
1486352360,289647643,4,0,0,0,2017-05-31
1946984457,798812950,4012,5,5,5,2017-05-31
2012117719,1075659491,2,0,0,0,2017-05-31
722892951,1862985898,1,0,0,0,2017-05-31
664876639,289647643,52,2,2,2,2017-05-31
409017060,289647643,52,2,2,1,2017-05-31
743115867,141963075,24,1,1,1,2017-05-31
1048805030,1618409803,2,0,0,0,2017-05-31
1662800680,614208048,6660,3,3,3,2017-05-31
185220184,1649770657,124,4,4,3,2017-05-31
344813644,1507003269,31414,1024,845,685,2017-05-31
743115867,120344177,68945,6,6,6,2017-05-31
898746163,1623619054,5704,52,45,38,2017-05-31
1894345033,1507003269,76857,23,23,23,2017-05-31
1563901307,875194475,126,3,3,3,2017-05-31
1054474252,352803492,5,0,0,0,2017-05-31
185220184,1048805030,10,1,0,0,2017-05-31
517927682,344813644,4788,57,54,47,2017-05-31
722892951,120344177,17348,40,34,31,2017-05-31
126917245,1946984457,238,6,4,4,2017-05-31
185220184,1054474252,142,8,3,3,2017-05-31
898746163,1639722367,1,0,0,0,2017-05-31
1164132751,798607520,74,3,3,2,2017-05-31
141963075,1649770657,33,2,1,1,2017-05-31
1412465344,39289471,12,1,0,0,2017-05-31
451580037,875194475,63,4,3,2,2017-05-31
1633008291,1486352360,399,6,5,5,2017-05-31
1633008291,1020001783,39,2,2,2,2017-05-31
126917245,1048805030,123,5,5,3,2017-05-31
1486352360,1618409803,4,0,0,0,2017-05-31
185220184,1662800680,5,0,0,0,2017-05-31
1649570713,1626621083,3,0,0,0,2017-05-31
451580037,208055742,5,0,0,0,2017-05-31
1075659491,372130603,19096,5,5,5,2017-05-31
722892951,586666271,3,0,0,0,2017-05-31
1486352360,798607520,6,1,0,0,2017-05-31
126917245,1225960365,61,2,1,1,2017-05-31
1164132751,1662800680,1,0,0,0,2017-05-31
126917245,1151049880,26,1,1,1,2017-05-31
898746163,1649570713,2,0,0,0,2017-05-31
126917245,409017060,279,4,4,4,2017-05-31
1412465344,212000350,7978,63,61,56,2017-05-31
344813644,1633008291,42099,385,348,313,2017-05-31
1020001783,126917245,30,3,1,0,2017-05-31
1946984457,1151049880,1944,2,2,2,2017-05-31
589128542,126917245,509,17,16,13,2017-05-31
1639722367,120344177,60,3,3,2,2017-05-31
1633008291,1996782215,561,6,5,5,2017-05-31
126917245,1666138047,287,11,9,8,2017-05-31
1486352360,1048805030,1,0,0,0,2017-05-31
451580037,1996782215,6,1,0,0,2017-05-31
1662800680,1596461864,3797,2,2,2,2017-05-31
141963075,798812950,4755,3,3,3,2017-05-31
1649570713,1822997786,37538,217,198,182,2017-05-31
1940223199,798607520,6676,87,76,67,2017-05-31
1005168943,372130603,6194,2,2,2,2017-05-31
1075659491,1777531055,2,0,0,0,2017-05-31
409017060,39289471,7971,3,3,3,2017-05-31
126917245,798812950,403,5,4,4,2017-05-31
1020001783,722892951,194,6,6,5,2017-05-31
722892951,1649770657,467,8,8,5,2017-05-31
126917245,798607520,125,5,5,4,2017-05-31
372130603,875194475,1,0,0,0,2017-05-31
39289471,1911249844,14,2,0,0,2017-05-31
738271158,451580037,50284,5,5,5,2017-05-31
1946984457,409017060,4,0,0,0,2017-05-31
1048805030,875194475,156,2,2,2,2017-05-31
1633008291,1164132751,50,3,3,2,2017-05-31
1996782215,1075659491,2,0,0,0,2017-05-31
409017060,1649770657,107,4,4,4,2017-05-31
352803492,1662800680,4792,3,3,3,2017-05-31
1054474252,208055742,1,0,0,0,2017-05-31
589128542,39289471,10006,7,7,7,2017-05-31
875194475,1618409803,9,1,0,0,2017-05-31
185220184,39289471,97,5,4,3,2017-05-31
1894345033,517927682,71310,5,5,5,2017-05-31
589128542,722892951,754,16,11,9,2017-05-31
185220184,1940223199,11,1,0,0,2017-05-31
1164132751,2118077294,579,2,2,2,2017-05-31
1662800680,1822997786,209,4,3,3,2017-05-31
39289471,1596461864,11,1,0,0,2017-05-31
185220184,208055742,3,0,0,0,2017-05-31
1563901307,1649770657,179,2,2,2,2017-05-31
126917245,39289471,295,8,5,5,2017-05-31
126917245,208055742,243,8,8,7,2017-05-31
875194475,823871393,39,2,1,1,2017-05-31
2012117719,289647643,3,0,0,0,2017-05-31
1075659491,1048805030,3,0,0,0,2017-05-31
126917245,50085297,119,4,4,2,2017-05-31
1412465344,1639722367,14,1,1,0,2017-05-31
185220184,1649570713,33,1,1,1,2017-05-31
185220184,1618409803,4948,2,2,2,2017-05-31
2012117719,1940223199,20,1,1,1,2017-05-31
517927682,743115867,69747,53,51,50,2017-05-31
352803492,614208048,11206,13,13,13,2017-05-31
798812950,1777531055,4059,3,3,3,2017-05-31
1412465344,1164132751,1,0,0,0,2017-05-31
451580037,1412465344,3794,3,3,3,2017-05-31
1822997786,1164132751,45,2,2,2,2017-05-31
1618409803,1822997786,3,0,0,0,2017-05-31
664876639,1649770657,32,3,0,0,2017-05-31
722892951,664876639,12168,20,17,15,2017-05-31
212000350,1777531055,1,0,0,0,2017-05-31
1633008291,1940223199,364,7,6,5,2017-05-31
372130603,1946984457,545,17,12,9,2017-05-31
212000350,289647643,21,1,1,1,2017-05-31
141963075,875194475,179,6,5,3,2017-05-31
722892951,875194475,1294,12,9,8,2017-05-31
875194475,1946984457,3878,41,38,36,2017-05-31
1649770657,1662800680,2602,2,1,1,2017-05-31
1633008291,1151049880,22,2,1,0,2017-05-31
1639722367,1618409803,28,1,1,1,2017-05-31
1164132751,1075659491,4,0,0,0,2017-05-31
1639722367,823871393,51,2,2,2,2017-05-31
39289471,1225960365,63769,9,9,9,2017-05-31
451580037,1822997786,3057,32,31,27,2017-05-31
1662800680,1940223199,6722,3,3,3,2017-05-31
185220184,451580037,62,3,2,2,2017-05-31
39289471,451580037,3,0,0,0,2017-05-31
1073792041,1815180464,395,1,1,1,2017-05-31
722892951,1894345033,17468,27,26,21,2017-05-31
126917245,1996782215,1049,20,15,14,2017-05-31
1946984457,208055742,1025,19,19,18,2017-05-31
1639722367,1626621083,164,2,2,2,2017-05-31
1894345033,1633008291,55551,12,12,12,2017-05-31
372130603,1225960365,18177,3,3,3,2017-05-31
1623619054,1940223199,28,2,1,1,2017-05-31
1777531055,289647643,1336,11,10,10,2017-05-31
1639722367,1666138047,22,2,1,0,2017-05-31
589128542,738271158,22087,6,6,6,2017-05-31
1075659491,39289471,3440,6,5,4,2017-05-31
451580037,141963075,6973,3,3,3,2017-05-31
409017060,1662800680,2,0,0,0,2017-05-31
1048805030,372130603,1,0,0,0,2017-05-31
1412465344,1946984457,2,0,0,0,2017-05-31
2012117719,344813644,7123,41,35,30,2017-05-31
1946984457,1618409803,14,0,0,0,2017-05-31
1633008291,1563901307,44,2,2,2,2017-05-31
722892951,1005168943,16,2,0,0,2017-05-31
289647643,1649770657,488,13,11,10,2017-05-31
344813644,664876639,885,32,30,24,2017-05-31
1164132751,289647643,27,1,1,1,2017-05-31
1075659491,1649770657,1485,3,2,2,2017-05-31
875194475,39289471,756,26,19,17,2017-05-31
1633008291,1627165108,5,0,0,0,2017-05-31
39289471,1048805030,5,0,0,0,2017-05-31
1626621083,798607520,22,1,1,1,2017-05-31
1596461864,1894345033,179,2,2,2,2017-05-31
120344177,1054474252,163,3,3,3,2017-05-31
2012117719,517927682,63363,64,63,63,2017-05-31
1946984457,1661934886,3,0,0,0,2017-05-31
798607520,2012117719,7,0,0,0,2017-05-31
