A,B,Weight,5,10,15,Date
1639722367,1822997786,9,0,0,0,2017-05-30
743115867,1623619054,54905,243,223,206,2017-05-30
1486352360,1822997786,8,1,0,0,2017-05-30
1894345033,1507003269,47704,4,4,4,2017-05-30
1075659491,1946984457,9363,17,16,16,2017-05-30
426300644,1633008291,4,0,0,0,2017-05-30
1486352360,1967567786,48,2,2,2,2017-05-30
1851298765,1996782215,20,1,1,1,2017-05-30
1164132751,722892951,346,2,2,2,2017-05-30
1507003269,517927682,62089,6,6,6,2017-05-30
722892951,2012117719,5850,7,7,6,2017-05-30
1946984457,798812950,4428,2,2,2,2017-05-30
409017060,289647643,13,0,0,0,2017-05-30
1639722367,1967567786,52,2,2,2,2017-05-30
1822997786,1164132751,75,2,2,2,2017-05-30
1777531055,1649770657,140,2,2,2,2017-05-30
743115867,1661934886,60,3,2,1,2017-05-30
898746163,1623619054,3833,31,29,28,2017-05-30
664876639,1661934886,6,1,0,0,2017-05-30
517927682,344813644,13576,254,210,185,2017-05-30
1666138047,2012117719,67,3,2,2,2017-05-30
185220184,1054474252,172,10,6,4,2017-05-30
898746163,722892951,561,16,12,11,2017-05-30
1164132751,798607520,24,1,1,1,2017-05-30
517927682,1851298765,6,1,0,0,2017-05-30
141963075,1649770657,12,1,1,0,2017-05-30
1412465344,39289471,6284,2,2,2,2017-05-30
722892951,1851298765,30,2,0,0,2017-05-30
1946984457,1967567786,6406,5,5,5,2017-05-30
898746163,126917245,563,14,13,12,2017-05-30
1486352360,1618409803,11,1,0,0,2017-05-30
1073792041,1152062196,27719,235,213,198,2017-05-30
1412465344,1633008291,3735,81,64,56,2017-05-30
1005168943,1649770657,25,1,1,0,2017-05-30
409017060,208055742,1,0,0,0,2017-05-30
1412465344,1662800680,7263,3,3,2,2017-05-30
1412465344,2118077294,3023,22,19,17,2017-05-30
2012117719,344813644,4473,136,110,89,2017-05-30
1639722367,1662800680,3563,4,4,4,2017-05-30
1164132751,1662800680,10,1,0,0,2017-05-30
743115867,1851298765,1268,40,34,24,2017-05-30
1412465344,212000350,4321,52,50,42,2017-05-30
372130603,1639722367,1076,4,4,4,2017-05-30
289647643,1075659491,3,0,0,0,2017-05-30
426300644,1073792041,10,1,0,0,2017-05-30
39289471,1996782215,31,1,1,1,2017-05-30
1633008291,1996782215,1652,19,14,14,2017-05-30
1661934886,352803492,60,4,3,1,2017-05-30
1649570713,1822997786,9102,34,34,28,2017-05-30
1940223199,798607520,3327,74,62,53,2017-05-30
743115867,126917245,51690,15,15,14,2017-05-30
1649770657,614208048,6,0,0,0,2017-05-30
1020001783,722892951,17,1,1,1,2017-05-30
589128542,1851298765,2,0,0,0,2017-05-30
722892951,1649770657,53,5,2,0,2017-05-30
1075659491,1649770657,339,8,6,6,2017-05-30
352803492,1967567786,517,4,4,4,2017-05-30
1633008291,1164132751,230,6,5,5,2017-05-30
120344177,2012117719,56021,41,39,37,2017-05-30
409017060,1649770657,453,11,10,7,2017-05-30
1054474252,208055742,108,6,4,2,2017-05-30
1623619054,344813644,34799,442,407,366,2017-05-30
743115867,1618409803,49,3,2,1,2017-05-30
589128542,39289471,9867,7,7,7,2017-05-30
875194475,1618409803,4,0,0,0,2017-05-30
1894345033,517927682,38993,5,5,5,2017-05-30
898746163,1894345033,2327,47,42,34,2017-05-30
185220184,1940223199,5884,6,6,6,2017-05-30
1412465344,743115867,187,9,6,5,2017-05-30
1662800680,1822997786,1679,38,32,32,2017-05-30
1596461864,1777531055,5161,3,3,3,2017-05-30
1946984457,185220184,6284,13,13,13,2017-05-30
1633008291,208055742,37,1,1,1,2017-05-30
1649570713,1777531055,1098,12,10,10,2017-05-30
875194475,372130603,454,23,17,12,2017-05-30
352803492,1164132751,21,2,1,0,2017-05-30
1596461864,1662800680,7191,5,5,5,2017-05-30
875194475,823871393,2,0,0,0,2017-05-30
372130603,1075659491,9995,80,69,58,2017-05-30
1649570713,1596461864,2,0,0,0,2017-05-30
1940223199,738271158,48139,4,4,4,2017-05-30
1649770657,2012117719,146,8,8,6,2017-05-30
1412465344,1639722367,6864,2,2,2,2017-05-30
185220184,1649570713,1,0,0,0,2017-05-30
614208048,898746163,1216,2,2,2,2017-05-30
1054474252,1048805030,11,0,0,0,2017-05-30
451580037,120344177,4,0,0,0,2017-05-30
185220184,372130603,4,0,0,0,2017-05-30
743115867,141963075,565,22,17,14,2017-05-30
664876639,1649770657,28,2,1,0,2017-05-30
722892951,664876639,7486,6,6,6,2017-05-30
722892951,1627165108,201,9,8,8,2017-05-30
1073792041,126917245,16030,27,22,20,2017-05-30
1633008291,1940223199,610,11,10,10,2017-05-30
1486352360,2118077294,4380,5,5,5,2017-05-30
141963075,875194475,383,4,3,3,2017-05-30
875194475,1946984457,1523,42,36,28,2017-05-30
344813644,1152062196,623,23,20,18,2017-05-30
1777531055,1851298765,181,2,2,2,2017-05-30
1851298765,1073792041,25875,159,152,147,2017-05-30
1626621083,1662800680,4,0,0,0,2017-05-30
1777531055,1940223199,12,1,0,0,2017-05-30
1073792041,1940223199,4,0,0,0,2017-05-30
39289471,1225960365,50673,8,8,8,2017-05-30
898746163,664876639,3,0,0,0,2017-05-30
1662800680,1940223199,16,2,0,0,2017-05-30
1649570713,875194475,362,2,2,2,2017-05-30
722892951,1894345033,5019,4,4,3,2017-05-30
1946984457,208055742,1887,18,16,13,2017-05-30
1946984457,589128542,87,3,3,3,2017-05-30
1075659491,1164132751,1,0,0,0,2017-05-30
1777531055,426300644,278,1,1,1,2017-05-30
1777531055,2012117719,11175,2,2,2,2017-05-30
372130603,1225960365,8772,3,3,3,2017-05-30
1777531055,289647643,65,3,3,2,2017-05-30
1626621083,185220184,5332,3,3,3,2017-05-30
875194475,1563901307,80,3,2,1,2017-05-30
1946984457,1851298765,7,0,0,0,2017-05-30
589128542,738271158,1830,3,3,3,2017-05-30
1623619054,1851298765,6,1,0,0,2017-05-30
1075659491,39289471,9506,5,5,5,2017-05-30
1073792041,743115867,3015,82,66,51,2017-05-30
1649770657,126917245,10,1,0,0,2017-05-30
1851298765,1822997786,13,1,1,0,2017-05-30
451580037,141963075,9858,7,6,6,2017-05-30
1626621083,2012117719,7,0,0,0,2017-05-30
212000350,823871393,410,18,14,12,2017-05-30
1507003269,2012117719,59488,10,10,10,2017-05-30
653676740,1649770657,19,0,0,0,2017-05-30
743115867,289647643,67,2,2,2,2017-05-30
289647643,1649770657,345,13,10,8,2017-05-30
1633008291,1851298765,4224,88,78,67,2017-05-30
141963075,664876639,8,1,0,0,2017-05-30
875194475,39289471,5,0,0,0,2017-05-30
898746163,1967567786,6260,13,12,12,2017-05-30
1596461864,1164132751,1,0,0,0,2017-05-30
743115867,344813644,1174,37,31,28,2017-05-30
1626621083,798607520,34,4,0,0,2017-05-30
517927682,120344177,58830,29,25,20,2017-05-30
1164132751,2012117719,7,0,0,0,2017-05-30
664876639,212000350,5,0,0,0,2017-05-30
743115867,185220184,26,1,1,1,2017-05-30
1623619054,722892951,5728,12,10,9,2017-05-30
517927682,898746163,1154,41,37,29,2017-05-30
1633008291,141963075,2948,82,67,58,2017-05-30
