A,B,Weight,5,10,15,Date
1911249844,1626621083,40,1,1,1,2017-06-01
185220184,1649570713,21,1,1,1,2017-06-01
185220184,1618409803,15259,6,6,6,2017-06-01
898746163,344813644,214,5,5,5,2017-06-01
517927682,743115867,70955,52,51,51,2017-06-01
798812950,1777531055,3807,3,3,3,2017-06-01
39289471,1777531055,1,0,0,0,2017-06-01
743115867,1639722367,403,13,12,10,2017-06-01
1618409803,1822997786,2,0,0,0,2017-06-01
722892951,664876639,211,9,6,5,2017-06-01
722892951,1627165108,1,0,0,0,2017-06-01
1073792041,126917245,25911,51,48,44,2017-06-01
372130603,1946984457,3,0,0,0,2017-06-01
664876639,1618409803,38,2,2,1,2017-06-01
1412465344,1020001783,951,1,1,1,2017-06-01
722892951,875194475,14783,21,18,17,2017-06-01
120344177,1075659491,5,0,0,0,2017-06-01
451580037,1894345033,1696,36,32,31,2017-06-01
517927682,120344177,74310,14,14,14,2017-06-01
1626621083,1662800680,3,0,0,0,2017-06-01
1412465344,2118077294,3694,2,2,2,2017-06-01
39289471,1225960365,62807,7,7,7,2017-06-01
451580037,1822997786,8792,47,47,45,2017-06-01
722892951,1894345033,198,12,8,4,2017-06-01
1946984457,208055742,16,1,1,1,2017-06-01
120344177,141963075,3,0,0,0,2017-06-01
372130603,1225960365,17677,4,4,4,2017-06-01
1777531055,289647643,644,9,9,8,2017-06-01
1626621083,185220184,646,1,1,1,2017-06-01
1054474252,722892951,524,11,9,8,2017-06-01
1075659491,39289471,7070,5,5,5,2017-06-01
589128542,1618409803,8,1,0,0,2017-06-01
352803492,1639722367,4269,5,5,5,2017-06-01
1996782215,1618409803,114,5,4,4,2017-06-01
1626621083,2012117719,46,2,1,1,2017-06-01
1225960365,1075659491,18800,5,5,5,2017-06-01
120344177,798607520,6,1,0,0,2017-06-01
1946984457,1661934886,1,0,0,0,2017-06-01
1507003269,2012117719,6401,55,55,53,2017-06-01
2012117719,344813644,1496,37,31,27,2017-06-01
743115867,289647643,179,9,4,4,2017-06-01
722892951,1005168943,79,4,2,2,2017-06-01
875194475,798812950,3021,1,1,1,2017-06-01
875194475,39289471,148,5,4,4,2017-06-01
1626621083,798607520,1166,8,8,8,2017-06-01
1596461864,1894345033,1716,37,30,25,2017-06-01
120344177,1662800680,612,11,10,10,2017-06-01
120344177,1054474252,29,2,1,1,2017-06-01
2012117719,517927682,8262,45,44,43,2017-06-01
1412465344,1946984457,61,3,2,2,2017-06-01
517927682,1618409803,17,1,1,0,2017-06-01
517927682,898746163,371,5,4,3,2017-06-01
